@RELATION svm_speech_non_speech
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {speech,non_speech}

@DATA
0.011910,0.068005,2.804406,0.084344,0.164257,0.034072,0.013944,0.008893,-23.657289,2.295659,-0.340225,0.746655,0.254158,0.232504,0.138897,0.274893,0.299302,0.104001,0.180877,0.097391,0.157372,0.002677,0.000967,0.137938,0.001386,0.016980,0.001157,0.199395,0.000650,0.001094,0.002442,0.043938,0.000899,0.072161,-0.000000,-0.000510,0.005347,0.000303,0.000191,0.000302,0.000306,0.000204,0.004126,-0.001930,-0.018582,-0.010172,-0.006891,-0.002803,-0.000594,-0.000917,0.002515,-0.002691,-0.001773,0.004372,0.002117,0.000023,0.000009,-0.000496,-0.000016,-0.000366,0.000032,-0.000337,-0.000019,0.000009,-0.000024,0.001568,0.000047,-0.000064,0.004703,0.027474,0.217069,0.021981,0.035872,0.014369,0.007292,0.006678,0.345943,0.147268,0.159201,0.154449,0.138790,0.135554,0.135455,0.136183,0.141114,0.119998,0.139118,0.149484,0.127517,0.003283,0.000722,0.087169,0.001082,0.012941,0.000874,0.099292,0.000863,0.001202,0.001653,0.036082,0.000835,0.017298,0.006472,0.038150,0.284873,0.025001,0.040048,0.019829,0.010047,0.009619,0.343056,0.190031,0.150523,0.242605,0.184094,0.196048,0.187862,0.180961,0.194756,0.185147,0.174448,0.225325,0.210016,0.004887,0.001039,0.122034,0.001641,0.017389,0.001267,0.126226,0.001248,0.001675,0.002267,0.054160,0.001254,0.022006,non_speech
0.015502,0.076683,2.944198,0.076589,0.144056,0.042372,0.008123,0.018149,-22.881367,2.130615,-0.578101,0.822519,0.264983,0.165462,0.164591,0.213859,0.198427,-0.011009,0.211653,0.177435,0.209325,0.004367,0.001425,0.101496,0.003471,0.016470,0.001475,0.231448,0.001385,0.001804,0.002451,0.032930,0.001430,0.070143,0.000454,0.003405,0.006966,0.003361,0.003444,0.002171,0.000976,0.000907,0.075831,-0.050587,-0.006607,0.038804,-0.025737,-0.008079,-0.018289,0.039498,0.063837,0.025554,-0.015222,-0.041986,-0.052616,0.000489,0.000182,0.006857,0.000118,-0.002927,-0.000291,-0.005046,0.000158,0.000072,0.000179,0.003914,-0.000003,-0.000881,0.004667,0.026505,0.063039,0.021230,0.037251,0.016591,0.006026,0.010595,0.228214,0.120147,0.204901,0.124405,0.082315,0.125516,0.087044,0.094065,0.138633,0.068684,0.172007,0.107829,0.192411,0.002031,0.000595,0.052301,0.003559,0.009796,0.000950,0.085256,0.001007,0.001108,0.002256,0.017863,0.001010,0.016434,0.006770,0.040982,0.106469,0.028084,0.049562,0.028364,0.006649,0.014763,0.330089,0.079280,0.308704,0.169242,0.086775,0.168582,0.103465,0.112913,0.076890,0.102250,0.275983,0.164293,0.307049,0.003248,0.000787,0.070550,0.005496,0.014780,0.001216,0.156636,0.001433,0.001705,0.003718,0.027007,0.001675,0.030217,non_speech
0.015086,0.059153,2.967788,0.085309,0.160229,0.043753,0.008278,0.016720,-23.593675,2.260503,-0.468855,0.913051,0.389276,0.331191,-0.058146,0.210646,0.344788,-0.013816,0.143932,0.147085,0.133722,0.003321,0.001009,0.090930,0.002198,0.011712,0.001957,0.219222,0.000547,0.001659,0.005079,0.053841,0.001394,0.068276,-0.000272,0.001925,-0.015204,-0.000623,-0.000483,-0.000525,0.000771,-0.000113,0.030778,0.000371,0.009160,-0.009001,-0.001284,-0.001686,-0.005009,-0.006400,0.003548,0.006894,0.004546,0.007411,0.010526,-0.000021,-0.000000,0.001227,-0.000012,-0.000138,0.000001,-0.004217,0.000000,-0.000004,-0.000028,0.002295,-0.000019,-0.000951,0.005733,0.030691,0.182883,0.016991,0.026650,0.019948,0.005329,0.012369,0.763683,0.169496,0.221890,0.117821,0.145753,0.145237,0.133129,0.144221,0.171114,0.136099,0.151181,0.150213,0.127918,0.002315,0.000631,0.052858,0.002300,0.006904,0.001258,0.086508,0.000489,0.001286,0.003450,0.038150,0.001059,0.016644,0.006549,0.025917,0.226695,0.026335,0.044549,0.021560,0.006271,0.013986,0.473229,0.216553,0.287846,0.153076,0.214970,0.191227,0.169986,0.186721,0.252616,0.202047,0.178360,0.138941,0.156758,0.002769,0.000833,0.063834,0.002903,0.010583,0.001462,0.084042,0.000628,0.002036,0.004112,0.044041,0.001211,0.016611,non_speech
0.012182,0.071246,2.786499,0.074223,0.153860,0.024860,0.010652,0.008258,-23.661308,2.470706,-0.356631,0.691405,0.160664,0.314593,-0.033487,0.287007,0.293346,0.064258,0.107106,0.098535,0.089264,0.002004,0.001129,0.141416,0.001637,0.019280,0.001448,0.169855,0.000244,0.001080,0.006227,0.053567,0.000982,0.064381,0.000953,-0.009328,-0.026855,-0.005000,-0.007865,-0.000555,-0.000434,0.000862,-0.026907,0.048369,-0.011322,0.045985,-0.012475,-0.014927,-0.015990,-0.007003,0.013733,-0.009260,-0.006497,-0.001316,-0.007573,0.000171,0.000220,-0.015659,0.000137,0.001743,0.000297,-0.000898,0.000010,0.000038,0.000761,0.004663,0.000009,-0.003528,0.002646,0.032909,0.169420,0.017000,0.029141,0.008114,0.004850,0.004354,0.244716,0.141616,0.168722,0.149316,0.087089,0.125937,0.130129,0.114576,0.130762,0.093842,0.142941,0.146503,0.111007,0.001379,0.000982,0.065825,0.001244,0.009611,0.001113,0.079739,0.000164,0.000614,0.005310,0.038375,0.000689,0.012601,0.003417,0.042440,0.271075,0.023449,0.037604,0.011069,0.006372,0.005337,0.341431,0.110701,0.230950,0.226685,0.124094,0.208244,0.217617,0.168438,0.181976,0.138706,0.232635,0.209455,0.171870,0.001695,0.001197,0.108108,0.001790,0.012732,0.001308,0.114376,0.000246,0.000916,0.007506,0.047675,0.000964,0.014040,non_speech
0.011264,0.074763,2.812478,0.074748,0.157259,0.020571,0.014539,0.006034,-24.198375,2.589061,-0.127562,0.938015,0.256193,0.213701,0.159015,0.348432,0.267195,0.071982,0.166760,0.116504,0.077261,0.002311,0.000587,0.132855,0.001303,0.022871,0.000871,0.213273,0.000216,0.000802,0.002475,0.038560,0.000602,0.072757,0.000125,-0.000573,0.009673,0.000458,0.000491,0.000379,0.000297,0.000113,0.010266,-0.018773,-0.012618,-0.002215,-0.008891,-0.000782,0.000692,0.002439,-0.006697,0.002951,0.005056,-0.005788,-0.000693,-0.000059,0.000021,-0.002373,0.000025,-0.000350,0.000030,0.002600,0.000023,0.000006,-0.000075,0.000821,0.000019,0.000345,0.005105,0.031675,0.196660,0.020025,0.032430,0.009009,0.008111,0.001933,0.383023,0.156829,0.177645,0.173443,0.118954,0.125773,0.139723,0.142344,0.134383,0.128843,0.147641,0.126007,0.127025,0.001834,0.000509,0.089207,0.000920,0.013226,0.000687,0.078945,0.000196,0.000648,0.002272,0.028407,0.000570,0.014510,0.007230,0.038672,0.276801,0.025466,0.040069,0.012322,0.012178,0.002449,0.480086,0.213141,0.227776,0.227916,0.160361,0.170742,0.213413,0.178583,0.151618,0.179040,0.159355,0.196365,0.186321,0.002340,0.000716,0.122233,0.001490,0.016870,0.001012,0.115224,0.000255,0.000978,0.003103,0.040253,0.000788,0.019334,non_speech
0.009313,0.088148,2.859245,0.080445,0.166877,0.022609,0.023151,0.005830,-23.936881,2.506665,-0.049434,1.020922,0.164962,0.168901,0.222903,0.360724,0.157283,0.081167,0.223719,0.171239,0.136386,0.002796,0.000343,0.069662,0.001256,0.014980,0.001019,0.166498,0.000258,0.000349,0.002357,0.124770,0.000524,0.065853,0.001021,-0.038896,0.117215,-0.004929,-0.011606,0.001378,0.009919,-0.000454,-0.143188,0.001121,0.084362,-0.081020,-0.191025,-0.111540,-0.040376,0.148218,0.019464,-0.090310,0.098173,-0.084013,0.045436,0.001243,-0.000031,-0.079296,0.000501,0.001292,0.000406,-0.068735,0.000058,-0.000247,-0.001067,0.095880,0.000123,-0.011059,0.001743,0.019170,0.139668,0.012314,0.016557,0.010258,0.005245,0.001415,0.224917,0.085776,0.066326,0.088306,0.071194,0.099639,0.070958,0.070297,0.066859,0.049294,0.063832,0.052240,0.068061,0.001390,0.000200,0.026927,0.000605,0.008140,0.000305,0.043951,0.000200,0.000258,0.001278,0.021236,0.000214,0.009412,0.002702,0.021849,0.204411,0.013706,0.020973,0.010032,0.006986,0.001843,0.226008,0.095781,0.084269,0.100833,0.076579,0.082771,0.114014,0.081848,0.087706,0.065359,0.087995,0.067691,0.096295,0.002085,0.000246,0.032858,0.000723,0.011236,0.000442,0.063171,0.000294,0.000280,0.001547,0.030955,0.000282,0.012910,non_speech
0.097913,0.005495,2.520131,0.169422,0.199502,0.535960,0.015457,0.121620,-31.054543,-0.877515,-0.722709,1.474654,-0.235891,-0.266487,1.249376,-0.696365,0.280917,0.450930,-0.071253,-0.454691,0.407512,0.000499,0.000184,0.002260,0.001744,0.002229,0.001581,0.014589,0.012021,0.017042,0.009193,0.006572,0.001363,0.010194,0.004741,-0.001417,0.011685,0.006182,0.004710,0.033782,0.000118,0.010254,-0.297914,0.040275,0.075402,-0.005140,-0.003724,0.019645,-0.021230,0.021978,0.003110,-0.021142,0.015674,0.012687,0.001866,0.000046,0.000012,0.000872,0.000078,0.000299,0.000005,-0.000365,-0.000359,-0.000095,-0.000097,0.001516,0.000120,0.000215,0.030873,0.009188,0.459669,0.057947,0.054526,0.326398,0.013300,0.074171,2.311507,0.709648,0.637796,0.563100,0.454751,0.315361,0.404904,0.329318,0.265905,0.291209,0.202159,0.298135,0.271550,0.000573,0.000207,0.004608,0.003338,0.003922,0.002607,0.016570,0.014922,0.021987,0.010704,0.008891,0.001217,0.005885,0.028530,0.010455,0.577902,0.051134,0.043896,0.381408,0.014224,0.095750,1.921497,0.780825,0.646435,0.628025,0.526758,0.314340,0.475272,0.369562,0.323752,0.405321,0.291451,0.325080,0.350265,0.000721,0.000300,0.003406,0.003625,0.004562,0.003625,0.021159,0.022400,0.028918,0.015982,0.007937,0.001435,0.008151,non_speech
0.166894,0.007191,2.354570,0.285653,0.287505,0.857461,0.008211,0.255823,-29.684353,-0.050563,1.509880,1.085348,-0.539417,1.066882,-0.323609,0.325048,-0.006310,-0.019020,0.355825,-0.548489,0.534212,0.003098,0.005541,0.028012,0.004237,0.002665,0.000294,0.011852,0.000176,0.002170,0.006917,0.013137,0.000320,0.011115,0.003516,-0.002036,0.058403,0.008590,0.009877,0.003642,0.000701,0.000756,0.017665,-0.009343,-0.066943,0.055765,-0.056117,0.002424,0.045928,-0.028574,-0.015763,0.045454,-0.084678,0.086616,-0.054082,0.001001,0.000703,-0.000439,-0.000117,0.000067,0.000016,0.000094,0.000033,0.001266,0.000087,0.000374,-0.000012,0.000042,0.044249,0.008150,0.741270,0.079190,0.052667,0.414708,0.004543,0.207211,1.512788,1.184967,0.458333,0.441516,0.629232,0.245466,0.257072,0.185108,0.214790,0.306577,0.376684,0.284704,0.215301,0.003939,0.006309,0.027639,0.004053,0.003014,0.000287,0.013168,0.000176,0.004253,0.017187,0.024722,0.000157,0.008713,0.053776,0.009538,1.167259,0.102087,0.060515,0.602298,0.007182,0.334641,1.849841,1.043197,0.536229,0.503986,0.705005,0.275596,0.307763,0.224069,0.261107,0.410924,0.499435,0.353001,0.305119,0.005426,0.009110,0.036976,0.005346,0.002962,0.000414,0.015275,0.000234,0.004651,0.023292,0.033302,0.000206,0.007980,non_speech
0.009483,0.023649,2.735301,0.085565,0.193945,0.013467,0.021656,0.009483,-33.617393,3.334299,0.265723,0.868791,0.229616,0.513948,0.165271,-0.030652,0.187646,0.202325,0.177846,0.091144,0.131086,0.001977,0.000468,0.062504,0.001730,0.063653,0.003031,0.091742,0.000575,0.001004,0.004343,0.073068,0.000436,0.045525,-0.000079,0.000041,-0.035198,-0.000305,-0.000849,0.000083,0.000434,-0.000023,0.190124,-0.016170,0.000774,0.005444,0.000539,-0.000736,0.006253,0.002981,-0.001315,-0.001174,0.002966,0.002848,-0.005491,0.000027,0.000000,0.004100,-0.000000,-0.003038,-0.000031,0.003725,-0.000000,-0.000006,-0.000005,0.000115,0.000002,0.000655,0.004833,0.071535,0.383015,0.023864,0.030514,0.010671,0.015213,0.004558,4.027907,0.542404,0.518253,0.249156,0.277068,0.169420,0.192270,0.251952,0.167707,0.129690,0.132688,0.150312,0.111829,0.002102,0.000603,0.051973,0.002180,0.035034,0.003791,0.066691,0.000795,0.000994,0.003815,0.064593,0.000552,0.013520,0.005570,0.094944,0.503763,0.030732,0.034667,0.014993,0.017398,0.004780,3.044608,0.744167,0.514754,0.306067,0.290063,0.223520,0.219098,0.293999,0.207286,0.158613,0.198647,0.218113,0.116143,0.002728,0.000695,0.049773,0.003165,0.039434,0.004620,0.090817,0.000877,0.001148,0.005394,0.070606,0.000653,0.015995,non_speech
0.017241,0.014440,2.966535,0.072374,0.150326,0.024319,0.015213,0.021461,-29.566215,3.354739,-0.342574,0.645813,-0.451216,0.607298,0.054651,-0.005983,0.098122,0.120336,-0.020988,0.182489,0.001596,0.005554,0.005972,0.063634,0.006575,0.029435,0.031448,0.087566,0.004003,0.003421,0.010147,0.041530,0.002556,0.035884,0.000476,-0.001736,0.016148,0.001422,0.002116,0.001571,0.000094,0.001021,0.021551,-0.085884,-0.051351,-0.010149,-0.025638,-0.005569,-0.014019,0.005329,0.001332,0.002076,-0.009453,0.005692,-0.004787,-0.000051,0.000043,-0.000057,0.000350,-0.001258,0.000539,-0.001210,0.000120,0.000017,-0.000054,0.000356,0.000041,-0.000309,0.006528,0.030840,0.232657,0.028483,0.050765,0.019329,0.015075,0.008761,3.108435,0.553453,0.536129,0.335253,0.553862,0.240527,0.272470,0.217122,0.202825,0.165343,0.186611,0.156367,0.160146,0.003898,0.008904,0.054250,0.005455,0.021146,0.037192,0.047708,0.003973,0.003178,0.006298,0.037678,0.002525,0.012805,0.006597,0.032735,0.311001,0.031309,0.053066,0.021818,0.015544,0.007219,0.992881,0.572617,0.486719,0.374095,0.484237,0.334495,0.274125,0.208037,0.240110,0.235748,0.214000,0.195593,0.208633,0.005886,0.010129,0.066928,0.006556,0.030714,0.033938,0.059630,0.004863,0.004166,0.009528,0.053687,0.003562,0.012583,non_speech
0.023503,0.088668,3.204355,0.062297,0.119428,0.051594,0.005508,0.039564,-21.181008,2.835619,-0.823255,0.882011,-0.324598,0.691709,-0.232038,0.317952,-0.143816,0.276001,-0.131788,0.299137,-0.210349,0.007868,0.004113,0.055260,0.010794,0.034244,0.019108,0.048942,0.008416,0.013107,0.013558,0.047942,0.002890,0.023344,0.000272,-0.008131,0.002542,0.009965,0.019866,0.004735,0.001402,0.000544,-0.052724,-0.070430,0.085425,-0.030672,0.037032,-0.067518,0.067557,-0.059583,0.096091,0.025560,0.046268,-0.050188,0.014735,0.000839,-0.001119,0.013731,0.000783,-0.002028,-0.008754,0.001065,-0.001727,-0.000539,0.000138,-0.000718,-0.000508,0.002691,0.001582,0.014022,0.037097,0.023116,0.044455,0.009857,0.002869,0.003122,0.152495,0.217356,0.168893,0.158873,0.164827,0.217201,0.153161,0.107041,0.158790,0.159140,0.160461,0.177271,0.203801,0.003540,0.002226,0.035130,0.004586,0.016175,0.014665,0.025398,0.004741,0.006747,0.005897,0.018279,0.001559,0.004851,0.002686,0.011177,0.054034,0.032489,0.059236,0.012001,0.003207,0.004431,0.222831,0.321662,0.131018,0.275045,0.276292,0.281203,0.195961,0.129711,0.125444,0.291337,0.240315,0.235543,0.334382,0.003844,0.002591,0.051980,0.007729,0.027870,0.010182,0.041433,0.007320,0.008622,0.008186,0.027454,0.002685,0.006367,non_speech
0.034108,0.021890,3.092378,0.127703,0.198318,0.304983,0.010698,0.057033,-25.694713,2.462092,-0.169191,0.354028,0.007250,0.320398,0.163810,0.130288,-0.000265,0.133006,0.080385,0.079949,0.154733,0.002672,0.001079,0.023038,0.003177,0.013047,0.005476,0.334790,0.001023,0.001480,0.002903,0.010104,0.002165,0.091763,0.001021,0.000128,0.002872,0.001361,-0.000787,0.013000,0.000084,0.001838,0.012836,-0.044995,-0.017473,0.005631,-0.003293,0.012998,0.003796,-0.009298,0.016839,0.010773,0.006821,0.002670,0.014001,-0.000025,-0.000006,-0.001124,-0.000733,-0.000654,0.000028,0.003112,0.000009,-0.000072,0.000043,-0.000095,-0.000241,0.000848,0.050032,0.009006,0.152816,0.047183,0.023202,0.543993,0.012500,0.095142,1.557313,0.808646,0.384057,0.299226,0.270950,0.204419,0.185629,0.246579,0.255620,0.194893,0.202704,0.202778,0.201382,0.003557,0.001966,0.018953,0.004259,0.005948,0.007341,0.103580,0.001779,0.001488,0.003269,0.013127,0.003495,0.027977,0.037001,0.009000,0.187788,0.035198,0.021567,0.368582,0.016984,0.070403,1.546235,0.562079,0.387523,0.342876,0.322126,0.205778,0.239964,0.324740,0.258743,0.206629,0.243177,0.263975,0.234460,0.004953,0.002659,0.025608,0.003252,0.007077,0.008040,0.117363,0.002070,0.002027,0.004058,0.018752,0.004304,0.030914,non_speech
0.046711,0.006445,2.965127,0.205028,0.243648,0.324030,0.006196,0.040245,-30.561824,1.743242,-0.239455,0.365964,-0.070827,0.107546,0.186862,-0.057799,0.138268,-0.050368,0.066841,-0.100333,-0.093926,0.005780,0.002241,0.088611,0.005109,0.064289,0.002146,0.110503,0.001323,0.001936,0.003490,0.006311,0.002110,0.050745,0.001373,0.000189,-0.025811,-0.004745,-0.005307,0.003979,0.000096,0.000272,0.583549,0.050572,-0.011726,0.003286,0.002743,0.006101,0.007298,-0.004221,0.006566,-0.003722,0.003285,-0.004670,-0.004410,0.000051,0.000012,0.005882,0.000097,-0.003808,0.000004,0.004125,0.000051,0.000041,0.000034,0.000096,0.000055,0.000722,0.029289,0.007835,0.210959,0.039331,0.048716,0.255988,0.007389,0.048730,5.142152,0.426226,0.347436,0.308665,0.284669,0.219697,0.286462,0.323338,0.270003,0.238610,0.271706,0.215996,0.246109,0.007255,0.003119,0.067155,0.005968,0.047353,0.002294,0.075801,0.001893,0.002176,0.004481,0.005971,0.002482,0.015019,0.027633,0.010600,0.241436,0.027049,0.023534,0.253689,0.009595,0.051923,2.236041,0.512489,0.453117,0.339771,0.395385,0.286431,0.342709,0.403073,0.342040,0.287108,0.354056,0.252104,0.305886,0.007387,0.003561,0.077739,0.007083,0.036949,0.002851,0.082856,0.002082,0.002909,0.005872,0.006891,0.003441,0.018365,non_speech
0.023888,0.011092,3.087917,0.395707,0.343788,0.161046,0.006223,0.006171,-38.795229,0.817818,-0.076798,0.264915,-0.130888,0.142305,0.082687,-0.040530,0.068483,-0.014342,0.039962,0.048313,0.013719,0.000630,0.000175,0.042846,0.000674,0.119829,0.000346,0.075337,0.000190,0.000476,0.000341,0.001912,0.000153,0.053456,-0.000975,-0.003656,0.008546,0.008516,0.004892,-0.004892,0.000021,-0.000590,-0.633848,-0.044421,0.008333,-0.007260,-0.001780,0.003694,0.007016,0.002303,-0.004177,-0.000689,-0.006840,-0.002477,-0.004920,-0.000137,-0.000039,-0.005182,-0.000224,0.003537,-0.000085,-0.003415,-0.000022,-0.000039,-0.000055,-0.000144,-0.000006,-0.000460,0.014088,0.020509,0.137352,0.054241,0.033162,0.072892,0.004215,0.010685,3.560370,0.378644,0.185144,0.231481,0.181913,0.187183,0.138268,0.144442,0.157223,0.156685,0.139961,0.116290,0.104028,0.000791,0.000217,0.042388,0.000995,0.025771,0.000442,0.061461,0.000167,0.000699,0.000290,0.002064,0.000296,0.011301,0.016638,0.015827,0.185343,0.026709,0.008174,0.101110,0.006513,0.016097,1.421420,0.402591,0.229044,0.186798,0.201553,0.245865,0.155286,0.189400,0.223356,0.172079,0.186543,0.155050,0.126625,0.000778,0.000251,0.056654,0.001176,0.026464,0.000484,0.081953,0.000223,0.000877,0.000338,0.002664,0.000360,0.016229,non_speech
0.082452,0.010596,2.925305,0.179844,0.199114,0.599037,0.003042,0.098843,-25.099485,1.711069,-0.304286,0.587018,-0.067333,0.113419,-0.002034,0.008328,0.220281,-0.187148,0.058414,-0.172953,-0.022936,0.013541,0.004484,0.095068,0.011713,0.019772,0.006294,0.092759,0.001909,0.004726,0.008740,0.013086,0.005177,0.036834,0.000851,-0.000024,0.005675,0.001647,0.000887,0.009382,0.000077,0.000998,-0.048461,-0.018148,0.017000,0.006960,0.010815,0.002763,-0.004308,-0.011768,0.009570,0.013722,0.009622,0.000315,-0.006126,-0.000546,-0.000006,-0.003103,0.000008,0.000744,-0.000158,0.002698,-0.000002,-0.000060,0.000073,0.000183,-0.000036,0.000220,0.021365,0.013383,0.234121,0.020505,0.012841,0.212164,0.001058,0.050375,2.071212,0.236356,0.290596,0.233976,0.219233,0.183676,0.166922,0.174542,0.218809,0.212379,0.193102,0.174315,0.187375,0.013630,0.003716,0.050128,0.009824,0.014934,0.008381,0.064822,0.001649,0.003510,0.005023,0.008341,0.005051,0.016655,0.027327,0.012763,0.359335,0.022291,0.016717,0.274097,0.001341,0.069814,1.846915,0.307742,0.311359,0.304052,0.291587,0.228514,0.208029,0.229921,0.233010,0.283785,0.279916,0.242237,0.257117,0.020977,0.005853,0.071997,0.012182,0.020583,0.011536,0.087410,0.002280,0.004710,0.006555,0.013044,0.007548,0.024631,non_speech
